original_filename,page,sr_no,current_gp_name,old_gp_villages,new_or_reconstituted_gp_name,new_gp_villages
GP_Delimitation_2019_Final-1-400.pdf,353,3 .,भटवाडा,बाडोद 1,भटवाडा,"1. भटवाडा
2. खुमाणपूरा
3. नयागाव फरार्स
4. बाडोद 2
5. सटोडा"
GP_Delimitation_2019_Final-1-400.pdf,353,3 .,भटवाडा,खुमाणपूरा,भटवाडा,"1. भटवाडा
2. खुमाणपूरा
3. नयागाव फरार्स
4. बाडोद 2
5. सटोडा"
GP_Delimitation_2019_Final-1-400.pdf,353,3 .,भटवाडा,नयागाव फरार्स,भटवाडा,"1. भटवाडा
2. खुमाणपूरा
3. नयागाव फरार्स
4. बाडोद 2
5. सटोडा"
GP_Delimitation_2019_Final-1-400.pdf,353,3 .,भटवाडा,बाडोद 2,भटवाडा,"1. भटवाडा
2. खुमाणपूरा
3. नयागाव फरार्स
4. बाडोद 2
5. सटोडा"
GP_Delimitation_2019_Final-1-400.pdf,353,3 .,भटवाडा,सटोडा,भटवाडा,"1. भटवाडा
2. खुमाणपूरा
3. नयागाव फरार्स
4. बाडोद 2
5. सटोडा"
GP_Delimitation_2019_Final-1-400.pdf,353,A.,खेरवाडा,छेला,खेरवाडा,"1. छेला
2. खेरवाडा
3. ददोडिया
4. गुमानपुरा"
GP_Delimitation_2019_Final-1-400.pdf,353,A.,खेरवाडा,खेरवाडा,खेरवाडा,"1. छेला
2. खेरवाडा
3. ददोडिया
4. गुमानपुरा"
GP_Delimitation_2019_Final-1-400.pdf,353,A.,खेरवाडा,ददोडिया,खेरवाडा,"1. छेला
2. खेरवाडा
3. ददोडिया
4. गुमानपुरा"
GP_Delimitation_2019_Final-1-400.pdf,353,A.,खेरवाडा,मालपुर,खेरवाडा,"1. छेला
2. खेरवाडा
3. ददोडिया
4. गुमानपुरा"
GP_Delimitation_2019_Final-1-400.pdf,353,A.,खेरवाडा,गुमानपुरा,खेरवाडा,"1. छेला
2. खेरवाडा
3. ददोडिया
4. गुमानपुरा"
GP_Delimitation_2019_Final-1-400.pdf,353,5 .,गोकुलपुरा,गोकुलपुरा,भाटपुर,"1. भाटपुर
2. मालपुर
3. धूमणिया"
GP_Delimitation_2019_Final-1-400.pdf,353,5 .,गोकुलपुरा,कूशालमगरी,भाटपुर,"1. भाटपुर
2. मालपुर
3. धूमणिया"
GP_Delimitation_2019_Final-1-400.pdf,353,5 .,गोकुलपुरा,भाटपुर,भाटपुर,"1. भाटपुर
2. मालपुर
3. धूमणिया"
GP_Delimitation_2019_Final-1-400.pdf,353,5 .,गोकुलपुरा,धूमणिया,भाटपुर,"1. भाटपुर
2. मालपुर
3. धूमणिया"
GP_Delimitation_2019_Final-1-400.pdf,353,7 .,पीपलादा,पीपलादा,पीपलादा,"1. पीपलादा
2. झाकोल"
GP_Delimitation_2019_Final-1-400.pdf,353,7 .,पीपलादा,रामपूरबियोला,पीपलादा,"1. पीपलादा
2. झाकोल"
GP_Delimitation_2019_Final-1-400.pdf,353,7 .,पीपलादा,झाकोल,पीपलादा,"1. पीपलादा
2. झाकोल"
GP_Delimitation_2019_Final-1-400.pdf,353,8 .,पाल देवल,पाल देवल,पाल देवल,"1. पाल देवल
2. देवघोघरा फला"
GP_Delimitation_2019_Final-1-400.pdf,353,9 .,बटका फला,बटका फला,बटका फला,"1. बटका फला
2. बोला दरा"
GP_Delimitation_2019_Final-1-400.pdf,353,9 .,बटका फला,देवघोघरा फला,बटका फला,"1. बटका फला
2. बोला दरा"
GP_Delimitation_2019_Final-1-400.pdf,353,9 .,बटका फला,बोला दरा,बटका फला,"1. बटका फला
2. बोला दरा"
GP_Delimitation_2019_Final-1-400.pdf,353,10 .,सतीरामपुर,मझौला,सतीरामपुर,"1. रामपुर
2. सती"
GP_Delimitation_2019_Final-1-400.pdf,353,10 .,सतीरामपुर,रामपुर,सतीरामपुर,"1. रामपुर
2. सती"
GP_Delimitation_2019_Final-1-400.pdf,353,10 .,सतीरामपुर,पादेरडी,सतीरामपुर,"1. रामपुर
2. सती"
GP_Delimitation_2019_Final-1-400.pdf,354,12 .,सुन्दरपुर,सुन्दरपुर,सुन्दरपुर,1. सुन्दरपुर
GP_Delimitation_2019_Final-1-400.pdf,354,,,मोकरवाडा,,2. इंदरखेत
GP_Delimitation_2019_Final-1-400.pdf,354,,,इंदरखेत,,3. धूवालिया
GP_Delimitation_2019_Final-1-400.pdf,354,,,धूवालिया,,4. लक्ष्मणपूरा
GP_Delimitation_2019_Final-1-400.pdf,354,,,सती,,
GP_Delimitation_2019_Final-1-400.pdf,354,13 .,सुरपुर,सुरपुर,सुरपुर,1. सुरपुर IN
GP_Delimitation_2019_Final-1-400.pdf,354,,,भीलवटा,,2. भीलवटा
GP_Delimitation_2019_Final-1-400.pdf,354,,,बालाडिठ,,3. बालाडिठ
GP_Delimitation_2019_Final-1-400.pdf,354,,,खेरी,,+ 4. खेरी
GP_Delimitation_2019_Final-1-400.pdf,354,,,लक्ष्मणपूरा,,
GP_Delimitation_2019_Final-1-400.pdf,354,14 .,खेडाकछवासा,खेडाकछवासा,खेडाकछवासा,"1. खेडाकछवासा
2. सुलइ
3. नेजपुर"
GP_Delimitation_2019_Final-1-400.pdf,354,14 .,खेडाकछवासा,सुलइ,खेडाकछवासा,"1. खेडाकछवासा
2. सुलइ
3. नेजपुर"
GP_Delimitation_2019_Final-1-400.pdf,354,15 .,उपरगाव,उपरगाव,उपरगाव,"1. उपरगाव
2. उन्दरडा"
GP_Delimitation_2019_Final-1-400.pdf,354,15 .,उपरगाव,उन्दरडा,उपरगाव,"1. उपरगाव
2. उन्दरडा"
GP_Delimitation_2019_Final-1-400.pdf,354,15 .,उपरगाव,नेजपुर,उपरगाव,"1. उपरगाव
2. उन्दरडा"
GP_Delimitation_2019_Final-1-400.pdf,354,16 .,गामडी देवल,गामडी देवल,गामडी देवल,1. गामडी देवल
GP_Delimitation_2019_Final-1-400.pdf,354,16 .,गामडी देवल,टाडी औबरी,गामडी देवल,1. गामडी देवल
GP_Delimitation_2019_Final-1-400.pdf,354,18 .,गूमानपूरा,गूमानपूरा,गूमानपूरा,"1. गूमानपूरा
2. बूएला
3. मोकरवाडा"
GP_Delimitation_2019_Final-1-400.pdf,354,18 .,गूमानपूरा,नलवा,गूमानपूरा,"1. गूमानपूरा
2. बूएला
3. मोकरवाडा"
GP_Delimitation_2019_Final-1-400.pdf,354,19 .,वागदरी,वागदरी,वागदरी,1. वागदरी
GP_Delimitation_2019_Final-1-400.pdf,354,19 .,वागदरी,बूएला,वागदरी,1. वागदरी
GP_Delimitation_2019_Final-1-400.pdf,354,,,पंचायत समिति,- दोवड़ा,
GP_Delimitation_2019_Final-1-400.pdf,354,,"वर्तमान ग्रा ० प ० का
नाम",,"पुनर्गठित / पुनर्सीमांकित /
नवसृजित
ग्रा ० प ० का नाम","पुनर्गठित /
पुनर्सीमांकित /

ग्रामों का नाम"
GP_Delimitation_2019_Final-1-400.pdf,354,,"वर्तमान ग्रा ० प ० का
नाम",सम्मिलित ग्रामों का,"पुनर्गठित / पुनर्सीमांकित /
नवसृजित
ग्रा ० प ० का नाम","पुनर्गठित /
पुनर्सीमांकित /

ग्रामों का नाम"
GP_Delimitation_2019_Final-1-400.pdf,354,,"वर्तमान ग्रा ० प ० का
नाम",नाम,"पुनर्गठित / पुनर्सीमांकित /
नवसृजित
ग्रा ० प ० का नाम","पुनर्गठित /
पुनर्सीमांकित /

ग्रामों का नाम"
GP_Delimitation_2019_Final-1-400.pdf,354,1,2,3,4,5
GP_Delimitation_2019_Final-1-400.pdf,354,1,धावडी,धावडी,धावडी,"1. धावडी
2. मोठ
3 . गरडा
4 . भागल सलावट
5. पारडा चौबिसा"
GP_Delimitation_2019_Final-1-400.pdf,354,1,धावडी,मोठ,धावडी,"1. धावडी
2. मोठ
3 . गरडा
4 . भागल सलावट
5. पारडा चौबिसा"
GP_Delimitation_2019_Final-1-400.pdf,354,1,धावडी,घोडी आमली,धावडी,"1. धावडी
2. मोठ
3 . गरडा
4 . भागल सलावट
5. पारडा चौबिसा"
GP_Delimitation_2019_Final-1-400.pdf,354,1,धावडी,देवसोमनाथ,धावडी,"1. धावडी
2. मोठ
3 . गरडा
4 . भागल सलावट
5. पारडा चौबिसा"
GP_Delimitation_2019_Final-1-400.pdf,355,3,ओडवाडिया,ओडवाडिया,ओडवाडिया,"1. ओडवाडिया
2. बेरणिया"
GP_Delimitation_2019_Final-1-400.pdf,355,3,ओडवाडिया,गरडा,ओडवाडिया,"1. ओडवाडिया
2. बेरणिया"
GP_Delimitation_2019_Final-1-400.pdf,355,3,ओडवाडिया,भागल सलावट,ओडवाडिया,"1. ओडवाडिया
2. बेरणिया"
GP_Delimitation_2019_Final-1-400.pdf,355,3,ओडवाडिया,पारडा चौबिसा,ओडवाडिया,"1. ओडवाडिया
2. बेरणिया"
GP_Delimitation_2019_Final-1-400.pdf,355,4,रघुनाथपुरा,मोदरा,रघुनाथपुरा,"1. रघुनाथपुरा
2. मोदरा
3. खजुरीया"
GP_Delimitation_2019_Final-1-400.pdf,355,4,रघुनाथपुरा,बेरणिया №,रघुनाथपुरा,"1. रघुनाथपुरा
2. मोदरा
3. खजुरीया"
GP_Delimitation_2019_Final-1-400.pdf,355,4,रघुनाथपुरा,रघुनाथपुरा,रघुनाथपुरा,"1. रघुनाथपुरा
2. मोदरा
3. खजुरीया"
GP_Delimitation_2019_Final-1-400.pdf,355,4,रघुनाथपुरा,खजुरीया,रघुनाथपुरा,"1. रघुनाथपुरा
2. मोदरा
3. खजुरीया"
GP_Delimitation_2019_Final-1-400.pdf,355,5 LO,फलोज,फलोज,फलोज,"1. फलोज
2. फुटी तलाई"
GP_Delimitation_2019_Final-1-400.pdf,355,5 LO,फलोज,फुटी तलाई,फलोज,"1. फलोज
2. फुटी तलाई"
GP_Delimitation_2019_Final-1-400.pdf,355,5 LO,फलोज,घटाउ,फलोज,"1. फलोज
2. फुटी तलाई"
GP_Delimitation_2019_Final-1-400.pdf,355,5 LO,फलोज,धाणी घटाउ,फलोज,"1. फलोज
2. फुटी तलाई"
GP_Delimitation_2019_Final-1-400.pdf,355,7,रागेला,रागेला,रागेला,1. रागेला
GP_Delimitation_2019_Final-1-400.pdf,355,7,रागेला,नरणिया,रागेला,1. रागेला
GP_Delimitation_2019_Final-1-400.pdf,355,9,आसेला,आसेला,आसेला,"1. आसेला
2. सरकण सांई
3 . सरकण कोपचा"
GP_Delimitation_2019_Final-1-400.pdf,355,9,आसेला,मनपुर,आसेला,"1. आसेला
2. सरकण सांई
3 . सरकण कोपचा"
GP_Delimitation_2019_Final-1-400.pdf,355,9,आसेला,सरकण सांई,आसेला,"1. आसेला
2. सरकण सांई
3 . सरकण कोपचा"
GP_Delimitation_2019_Final-1-400.pdf,355,9,आसेला,सरकण कोपचा,आसेला,"1. आसेला
2. सरकण सांई
3 . सरकण कोपचा"
GP_Delimitation_2019_Final-1-400.pdf,355,9,आसेला,धमाला,आसेला,"1. आसेला
2. सरकण सांई
3 . सरकण कोपचा"
GP_Delimitation_2019_Final-1-400.pdf,355,10,,6 .,मनपुर,"1. मनपुर
2. धमाला"
GP_Delimitation_2019_Final-1-400.pdf,355,11,हिराता,हिराता,हिराता,"1. हिराता
2. बन्देडा
3. थैयाता"
GP_Delimitation_2019_Final-1-400.pdf,355,11,हिराता,धरती माता,हिराता,"1. हिराता
2. बन्देडा
3. थैयाता"
GP_Delimitation_2019_Final-1-400.pdf,355,11,हिराता,बन्देडा,हिराता,"1. हिराता
2. बन्देडा
3. थैयाता"
GP_Delimitation_2019_Final-1-400.pdf,355,11,हिराता,बइयोडा,हिराता,"1. हिराता
2. बन्देडा
3. थैयाता"
GP_Delimitation_2019_Final-1-400.pdf,355,13,लोलकपुर,लोलकपुर,लोलकपुर,"1. लोलकपुर
2. नवाटापरा"
GP_Delimitation_2019_Final-1-400.pdf,355,13,लोलकपुर,सेलज,लोलकपुर,"1. लोलकपुर
2. नवाटापरा"
GP_Delimitation_2019_Final-1-400.pdf,355,13,लोलकपुर,नवा टापरा,लोलकपुर,"1. लोलकपुर
2. नवाटापरा"
GP_Delimitation_2019_Final-1-400.pdf,355,13,लोलकपुर,विरी मय चक,लोलकपुर,"1. लोलकपुर
2. नवाटापरा"
GP_Delimitation_2019_Final-1-400.pdf,355,15,आतंरी,आंतरी,आंतरी,"1. आंतरी
2. ओजरी"
GP_Delimitation_2019_Final-1-400.pdf,355,15,आतंरी,पारडा गोकलिया,आंतरी,"1. आंतरी
2. ओजरी"
GP_Delimitation_2019_Final-1-400.pdf,356,,,डोलवरीया का ओडा,,3. मारगीया महुडा
GP_Delimitation_2019_Final-1-400.pdf,356,,,पारडा मोरू,,3. मारगीया महुडा
GP_Delimitation_2019_Final-1-400.pdf,356,,,ओजरी,,3. मारगीया महुडा
GP_Delimitation_2019_Final-1-400.pdf,356,,,3 .,,3. मारगीया महुडा
GP_Delimitation_2019_Final-1-400.pdf,356,,,4 .,,3. मारगीया महुडा
GP_Delimitation_2019_Final-1-400.pdf,356,,,5 .,,3. मारगीया महुडा
GP_Delimitation_2019_Final-1-400.pdf,356,,,मारगीया महुडा,,3. मारगीया महुडा
GP_Delimitation_2019_Final-1-400.pdf,356,17,कहारी,कहारी चक अ,कहारी,"1. कहारी चक अ
2. कहारी चक ब
3. डोलवर निचली"
GP_Delimitation_2019_Final-1-400.pdf,356,17,कहारी,कहारी चक ब,कहारी,"1. कहारी चक अ
2. कहारी चक ब
3. डोलवर निचली"
GP_Delimitation_2019_Final-1-400.pdf,356,17,कहारी,डोलवर निचली,कहारी,"1. कहारी चक अ
2. कहारी चक ब
3. डोलवर निचली"
GP_Delimitation_2019_Final-1-400.pdf,356,17,कहारी,थैयाता,कहारी,"1. कहारी चक अ
2. कहारी चक ब
3. डोलवर निचली"
GP_Delimitation_2019_Final-1-400.pdf,356,18,पुनाली,पुनाली,पुनाली,"1. पुनाली
2. वाडा पुनाली
3. गेहुवाडा"
GP_Delimitation_2019_Final-1-400.pdf,356,18,पुनाली,गेहुवाडा,पुनाली,"1. पुनाली
2. वाडा पुनाली
3. गेहुवाडा"
GP_Delimitation_2019_Final-1-400.pdf,356,18,पुनाली,पांतली,पुनाली,"1. पुनाली
2. वाडा पुनाली
3. गेहुवाडा"
GP_Delimitation_2019_Final-1-400.pdf,356,18,पुनाली,वाडा पुनाली,पुनाली,"1. पुनाली
2. वाडा पुनाली
3. गेहुवाडा"
GP_Delimitation_2019_Final-1-400.pdf,356,18,पुनाली,नयागांव पुनाली,पुनाली,"1. पुनाली
2. वाडा पुनाली
3. गेहुवाडा"
GP_Delimitation_2019_Final-1-400.pdf,356,20,हथाई,हथाई,हथाई,"1. हथाई
2. वाडा हथाई
3. दरा हथाई"
GP_Delimitation_2019_Final-1-400.pdf,356,20,हथाई,वाडा हथाई,हथाई,"1. हथाई
2. वाडा हथाई
3. दरा हथाई"
GP_Delimitation_2019_Final-1-400.pdf,356,20,हथाई,सत्तु,हथाई,"1. हथाई
2. वाडा हथाई
3. दरा हथाई"
GP_Delimitation_2019_Final-1-400.pdf,356,20,हथाई,देवकी,हथाई,"1. हथाई
2. वाडा हथाई
3. दरा हथाई"
GP_Delimitation_2019_Final-1-400.pdf,356,20,हथाई,दरा हथाई,हथाई,"1. हथाई
2. वाडा हथाई
3. दरा हथाई"
GP_Delimitation_2019_Final-1-400.pdf,356,22,खेमपुर,खेमपुर,खेमपुर,"1. खेमपुर
2. तोरणिया
3. वागदरी"
GP_Delimitation_2019_Final-1-400.pdf,356,22,खेमपुर,तोरणिया,खेमपुर,"1. खेमपुर
2. तोरणिया
3. वागदरी"
GP_Delimitation_2019_Final-1-400.pdf,356,22,खेमपुर,वागदरी,खेमपुर,"1. खेमपुर
2. तोरणिया
3. वागदरी"
GP_Delimitation_2019_Final-1-400.pdf,356,22,खेमपुर,भचड़िया,खेमपुर,"1. खेमपुर
2. तोरणिया
3. वागदरी"
GP_Delimitation_2019_Final-1-400.pdf,357,,"राजस्थान राजपत्र
विशेषांक",RAJASTHAN GAZETTE,,
GP_Delimitation_2019_Final-1-400.pdf,357,,"राजस्थान राजपत्र
विशेषांक",Extraordinary,,
GP_Delimitation_2019_Final-1-400.pdf,357,,साअधिकार प्रकाशित,Published by Authority,,
GP_Delimitation_2019_Final-1-400.pdf,357,सत्यमेव जयते,"कार्तिक 25 , शनिवार
Kartika 25 Saturday",", शाके 1941 नवम्बर 16 , 2019",,
GP_Delimitation_2019_Final-1-400.pdf,357,सत्यमेव जयते,"कार्तिक 25 , शनिवार
Kartika 25 Saturday",", Saka 1941 - November 16 , 2019",,
GP_Delimitation_2019_Final-1-400.pdf,358,,,पंचायत समिति,सूरतगढ़,
GP_Delimitation_2019_Final-1-400.pdf,358,क्र.सं,"वर्तमान ग्रा ० प ०
का नाम",| ,"पुनर्गठित /
पुनर्सीमांकित / नवसृ
जित
ग्रा ० प ० का नाम","पुनर्गठित /
पुनर्सीमांकित /

ग्रामों का नाम"
GP_Delimitation_2019_Final-1-400.pdf,358,क्र.सं,"वर्तमान ग्रा ० प ०
का नाम",सम्मिलित ग्रामों का,"पुनर्गठित /
पुनर्सीमांकित / नवसृ
जित
ग्रा ० प ० का नाम","पुनर्गठित /
पुनर्सीमांकित /

ग्रामों का नाम"
GP_Delimitation_2019_Final-1-400.pdf,358,क्र.सं,"वर्तमान ग्रा ० प ०
का नाम",नाम,"पुनर्गठित /
पुनर्सीमांकित / नवसृ
जित
ग्रा ० प ० का नाम","पुनर्गठित /
पुनर्सीमांकित /

ग्रामों का नाम"
GP_Delimitation_2019_Final-1-400.pdf,358,1,2,3,4,5
GP_Delimitation_2019_Final-1-400.pdf,358,1 .,घमंडिया,1 जीएमडी,घमंडिया,"1. 1 जीएमडी
2. 2 जीएमडी
3. 3 जीएमडी
4. 4 जीएमडी
5. 5 जीएमडी
6. 6 जीएमडी
7. 7 जीएमडी - बी
8. 7 जीएमडी - ए
9. 7 जीएमडी
10.23 एसटीबी
11.23 एसटीबी - ए"
GP_Delimitation_2019_Final-1-400.pdf,358,1 .,घमंडिया,2 जीएमडी,घमंडिया,"1. 1 जीएमडी
2. 2 जीएमडी
3. 3 जीएमडी
4. 4 जीएमडी
5. 5 जीएमडी
6. 6 जीएमडी
7. 7 जीएमडी - बी
8. 7 जीएमडी - ए
9. 7 जीएमडी
10.23 एसटीबी
11.23 एसटीबी - ए"
GP_Delimitation_2019_Final-1-400.pdf,358,1 .,घमंडिया,3 जीएमडी,घमंडिया,"1. 1 जीएमडी
2. 2 जीएमडी
3. 3 जीएमडी
4. 4 जीएमडी
5. 5 जीएमडी
6. 6 जीएमडी
7. 7 जीएमडी - बी
8. 7 जीएमडी - ए
9. 7 जीएमडी
10.23 एसटीबी
11.23 एसटीबी - ए"
GP_Delimitation_2019_Final-1-400.pdf,358,1 .,घमंडिया,4 जीएमडी,घमंडिया,"1. 1 जीएमडी
2. 2 जीएमडी
3. 3 जीएमडी
4. 4 जीएमडी
5. 5 जीएमडी
6. 6 जीएमडी
7. 7 जीएमडी - बी
8. 7 जीएमडी - ए
9. 7 जीएमडी
10.23 एसटीबी
11.23 एसटीबी - ए"
GP_Delimitation_2019_Final-1-400.pdf,358,1 .,घमंडिया,5 जीएमडी,घमंडिया,"1. 1 जीएमडी
2. 2 जीएमडी
3. 3 जीएमडी
4. 4 जीएमडी
5. 5 जीएमडी
6. 6 जीएमडी
7. 7 जीएमडी - बी
8. 7 जीएमडी - ए
9. 7 जीएमडी
10.23 एसटीबी
11.23 एसटीबी - ए"
GP_Delimitation_2019_Final-1-400.pdf,358,1 .,घमंडिया,6 जीएमडी,घमंडिया,"1. 1 जीएमडी
2. 2 जीएमडी
3. 3 जीएमडी
4. 4 जीएमडी
5. 5 जीएमडी
6. 6 जीएमडी
7. 7 जीएमडी - बी
8. 7 जीएमडी - ए
9. 7 जीएमडी
10.23 एसटीबी
11.23 एसटीबी - ए"
GP_Delimitation_2019_Final-1-400.pdf,358,1 .,घमंडिया,7 जीएमडी - बी,घमंडिया,"1. 1 जीएमडी
2. 2 जीएमडी
3. 3 जीएमडी
4. 4 जीएमडी
5. 5 जीएमडी
6. 6 जीएमडी
7. 7 जीएमडी - बी
8. 7 जीएमडी - ए
9. 7 जीएमडी
10.23 एसटीबी
11.23 एसटीबी - ए"
GP_Delimitation_2019_Final-1-400.pdf,358,1 .,घमंडिया,7 जीएमडी - ए,घमंडिया,"1. 1 जीएमडी
2. 2 जीएमडी
3. 3 जीएमडी
4. 4 जीएमडी
5. 5 जीएमडी
6. 6 जीएमडी
7. 7 जीएमडी - बी
8. 7 जीएमडी - ए
9. 7 जीएमडी
10.23 एसटीबी
11.23 एसटीबी - ए"
GP_Delimitation_2019_Final-1-400.pdf,358,1 .,घमंडिया,7 जीएमडी,घमंडिया,"1. 1 जीएमडी
2. 2 जीएमडी
3. 3 जीएमडी
4. 4 जीएमडी
5. 5 जीएमडी
6. 6 जीएमडी
7. 7 जीएमडी - बी
8. 7 जीएमडी - ए
9. 7 जीएमडी
10.23 एसटीबी
11.23 एसटीबी - ए"
GP_Delimitation_2019_Final-1-400.pdf,358,1 .,घमंडिया,10.23 एसटीबी,घमंडिया,"1. 1 जीएमडी
2. 2 जीएमडी
3. 3 जीएमडी
4. 4 जीएमडी
5. 5 जीएमडी
6. 6 जीएमडी
7. 7 जीएमडी - बी
8. 7 जीएमडी - ए
9. 7 जीएमडी
10.23 एसटीबी
11.23 एसटीबी - ए"
GP_Delimitation_2019_Final-1-400.pdf,358,1 .,घमंडिया,11.23 एसटीबी - ए,घमंडिया,"1. 1 जीएमडी
2. 2 जीएमडी
3. 3 जीएमडी
4. 4 जीएमडी
5. 5 जीएमडी
6. 6 जीएमडी
7. 7 जीएमडी - बी
8. 7 जीएमडी - ए
9. 7 जीएमडी
10.23 एसटीबी
11.23 एसटीबी - ए"
GP_Delimitation_2019_Final-1-400.pdf,358,1 .,घमंडिया,12.1 एसपीडी,घमंडिया,"1. 1 जीएमडी
2. 2 जीएमडी
3. 3 जीएमडी
4. 4 जीएमडी
5. 5 जीएमडी
6. 6 जीएमडी
7. 7 जीएमडी - बी
8. 7 जीएमडी - ए
9. 7 जीएमडी
10.23 एसटीबी
11.23 एसटीबी - ए"
GP_Delimitation_2019_Final-1-400.pdf,358,1 .,घमंडिया,13.4 एसपीडी,घमंडिया,"1. 1 जीएमडी
2. 2 जीएमडी
3. 3 जीएमडी
4. 4 जीएमडी
5. 5 जीएमडी
6. 6 जीएमडी
7. 7 जीएमडी - बी
8. 7 जीएमडी - ए
9. 7 जीएमडी
10.23 एसटीबी
11.23 एसटीबी - ए"
GP_Delimitation_2019_Final-1-400.pdf,358,2 .,"4 केएसआर
श्योपुरा",6 एसपीडी,"4 केएसआर
श्योपुरा","1. 6 एसपीडी
2. 6 एसएचपीडी
3. 3 केएसआर
4. 2 केएसआर
5. 4 केएसआर
6. 1 एसपीडी
7. 4 एसपीडी"
GP_Delimitation_2019_Final-1-400.pdf,358,2 .,"4 केएसआर
श्योपुरा",6 एसएचपीडी,"4 केएसआर
श्योपुरा","1. 6 एसपीडी
2. 6 एसएचपीडी
3. 3 केएसआर
4. 2 केएसआर
5. 4 केएसआर
6. 1 एसपीडी
7. 4 एसपीडी"
GP_Delimitation_2019_Final-1-400.pdf,358,2 .,"4 केएसआर
श्योपुरा",3 केएसआर,"4 केएसआर
श्योपुरा","1. 6 एसपीडी
2. 6 एसएचपीडी
3. 3 केएसआर
4. 2 केएसआर
5. 4 केएसआर
6. 1 एसपीडी
7. 4 एसपीडी"
GP_Delimitation_2019_Final-1-400.pdf,358,2 .,"4 केएसआर
श्योपुरा",2 केएसआर,"4 केएसआर
श्योपुरा","1. 6 एसपीडी
2. 6 एसएचपीडी
3. 3 केएसआर
4. 2 केएसआर
5. 4 केएसआर
6. 1 एसपीडी
7. 4 एसपीडी"
GP_Delimitation_2019_Final-1-400.pdf,358,2 .,"4 केएसआर
श्योपुरा",4 केएसआर,"4 केएसआर
श्योपुरा","1. 6 एसपीडी
2. 6 एसएचपीडी
3. 3 केएसआर
4. 2 केएसआर
5. 4 केएसआर
6. 1 एसपीडी
7. 4 एसपीडी"
GP_Delimitation_2019_Final-1-400.pdf,358,3 .,निरवाणा,11 एनडब्ल्यूडी,निरवाणा,"1. 11 एनडब्ल्यूडी
2. 11 एन आर डी
3. 2 आर एम बी
4. 2 आर एम ए
5. 1 आर एम
6. 8 एनआरडी
7. 10 एनआरडी
8. 9 एनआरडी
9. 9 एनआरडी बी
10.2 बीएनपीएम ए
11.2 बीएनपीएम बी"
GP_Delimitation_2019_Final-1-400.pdf,358,3 .,निरवाणा,11 एनआर डी,निरवाणा,"1. 11 एनडब्ल्यूडी
2. 11 एन आर डी
3. 2 आर एम बी
4. 2 आर एम ए
5. 1 आर एम
6. 8 एनआरडी
7. 10 एनआरडी
8. 9 एनआरडी
9. 9 एनआरडी बी
10.2 बीएनपीएम ए
11.2 बीएनपीएम बी"
GP_Delimitation_2019_Final-1-400.pdf,358,3 .,निरवाणा,2 आरएम बी,निरवाणा,"1. 11 एनडब्ल्यूडी
2. 11 एन आर डी
3. 2 आर एम बी
4. 2 आर एम ए
5. 1 आर एम
6. 8 एनआरडी
7. 10 एनआरडी
8. 9 एनआरडी
9. 9 एनआरडी बी
10.2 बीएनपीएम ए
11.2 बीएनपीएम बी"
GP_Delimitation_2019_Final-1-400.pdf,358,3 .,निरवाणा,2 आरएम ए,निरवाणा,"1. 11 एनडब्ल्यूडी
2. 11 एन आर डी
3. 2 आर एम बी
4. 2 आर एम ए
5. 1 आर एम
6. 8 एनआरडी
7. 10 एनआरडी
8. 9 एनआरडी
9. 9 एनआरडी बी
10.2 बीएनपीएम ए
11.2 बीएनपीएम बी"
GP_Delimitation_2019_Final-1-400.pdf,358,3 .,निरवाणा,1 आर एम,निरवाणा,"1. 11 एनडब्ल्यूडी
2. 11 एन आर डी
3. 2 आर एम बी
4. 2 आर एम ए
5. 1 आर एम
6. 8 एनआरडी
7. 10 एनआरडी
8. 9 एनआरडी
9. 9 एनआरडी बी
10.2 बीएनपीएम ए
11.2 बीएनपीएम बी"
GP_Delimitation_2019_Final-1-400.pdf,358,3 .,निरवाणा,8 एनआरडी,निरवाणा,"1. 11 एनडब्ल्यूडी
2. 11 एन आर डी
3. 2 आर एम बी
4. 2 आर एम ए
5. 1 आर एम
6. 8 एनआरडी
7. 10 एनआरडी
8. 9 एनआरडी
9. 9 एनआरडी बी
10.2 बीएनपीएम ए
11.2 बीएनपीएम बी"
GP_Delimitation_2019_Final-1-400.pdf,358,3 .,निरवाणा,10 एनआरडी,निरवाणा,"1. 11 एनडब्ल्यूडी
2. 11 एन आर डी
3. 2 आर एम बी
4. 2 आर एम ए
5. 1 आर एम
6. 8 एनआरडी
7. 10 एनआरडी
8. 9 एनआरडी
9. 9 एनआरडी बी
10.2 बीएनपीएम ए
11.2 बीएनपीएम बी"
GP_Delimitation_2019_Final-1-400.pdf,358,3 .,निरवाणा,9 एनआरडी,निरवाणा,"1. 11 एनडब्ल्यूडी
2. 11 एन आर डी
3. 2 आर एम बी
4. 2 आर एम ए
5. 1 आर एम
6. 8 एनआरडी
7. 10 एनआरडी
8. 9 एनआरडी
9. 9 एनआरडी बी
10.2 बीएनपीएम ए
11.2 बीएनपीएम बी"
