,original_filename,page,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
4838,chunk_580-582.pdf,1,27 .,रायपुर जंगल,"1. कराई खेडा
2. बामनखेडी
3. खानपुरा
4. भण्डारिया
5. बुजों का खेडा
6. नान्दीखेडा
7. सागडो का खेडा
8. माना पिपली
9. कुम्हारियों का
पठार
10. रूपगढ
11. महुडीखेडा",रायपुर जंगल,"1. बुजों का खेडा
2. सिगाडों का खेडा
3. पादरियों का पठार
4. रायपुर जंगल
5. नवाखेडा
6. सागडो का खेडा
7. भण्डारिया",,,,,
4839,chunk_580-582.pdf,2,,,"12. भुरा घाटा
13. वीरपुरा
14. सिगाड़ों का खेडा
15. पादरियों का पठार
16. रायपुर जंगल
17. नवाखेडा",,,,,,,
4840,chunk_580-582.pdf,2,28 .,,,"कुम्हारियों का
पठार","1. नान्दीखेडा
2. माना पिपली
3. कुम्हारियों का पठार
4. रूपगढ
5. भुरा घाटा
6. वीरपुरा
7. हम्मीरपुरा",,,,,
4841,chunk_580-582.pdf,2,29 .,निनोर,"1. लालाखेडी
2. निनोर
3. जालन्धर खेडा
4. अंम्बेडी
5. घड़मगरा
6. लखनियां",निनोर,"1. निनोर
2. जालन्धर खेडा
3. अंम्बेडी
4. घड़मगरा
5. लखनियां",,,,,
4842,chunk_580-582.pdf,2,30 .,उंठेल,"1. बांसलाई
2. कालापानी
3. पुनिया खेड़ी
4. केशरपुरा
5. उठैल
6. मानपुरा खुर्द",उंठेल,"1. पुनिया खेड़ी
2. केशरपुरा
3. उंठेल
4. मानपुरा खुर्द",,,,,
4843,chunk_580-582.pdf,2,31 .,,,बांसलाई,"1. बांसलाई
2. कालापानी
3. लालाखेड़ी",,,,,
4844,chunk_583-585.pdf,0,32 .,कानगढ़,"1. मानपुरा कलां
2. परनाला
3. हम्मीरपुरा
4. कानगढ़
5. सरकोट
6. चौखली पीपली",कानगढ़,"1. मानपुरा कलां
2. परनाला
3. कानगढ़",,,,,
4845,chunk_583-585.pdf,0,33 .,,,चौखली पीपली,"1. चौखली पीपली
2. सरकोट
3. ठीकरिया
4. अन्धेरिया बड़ला",,,,,
4846,chunk_583-585.pdf,0,34 .,भाट भमरिया,"1. लालपुरा
2. आजन्दा
3. भाट भमरिया",भाट भमरिया,"1. लालपुरा
2. आजन्दा
3. भाट भमरिया",,,,,
4847,chunk_583-585.pdf,0,35 .,आम्बीरामा,"1. भैसों की नाल
2. लुहार खाली
3. पातरिया
4. आम्बीरामा
5. ठीकरिया
6. अन्धेरिया बड़ला",आम्बीरामा,"1. आम्बीरामा
2. छायनी
3. लुहार खाली
4. पातरिया
5. भैंसौ की नाल",,,,,
4848,chunk_583-585.pdf,0,36 .,बड़ी साखथली,"1. बड़ी साखथली
2. मोठिया
3. छायनी",बड़ी साखथली,"1. बड़ी साखथली
2. मोठिया",,,,,
4849,chunk_583-585.pdf,0,,,पंचायत समिति,- पीपलखूंट,,,,,,
4850,chunk_583-585.pdf,0,क्र.सं.,"वर्तमान ग्रा ० प ०
का नाम","वर्तमान ग्रा ० प ० में
सम्मिलित ग्रामों का
नाम","पुनर्गठित / पुनर्सीमांकित /
नवसृजित
ग्रा ० प ० का नाम","पुनर्गठित /
पुनर्सीमांकित /
नवसृजित ग्रा ० प ०
में ग्रामों का नाम",,,,,
4851,chunk_583-585.pdf,0,1,2,3,4,5,,,,,
4852,chunk_583-585.pdf,0,1 .,कचोटिया,"1. कचौटिया
2. पिपलिया आबाद
3. पिपलिया विरान
4. सखथल
5. रूपपुरा
6. लखमाखेड़ी
7. कानपुरिया
8. मूल्याखेडा",कचौटिया,"1. कचौटिया
2. पिपलिया आबाद
3. दोतड़
4. झन्या
5. बांडीखाली
6. कुशालपुरा
7. सखथल",,,,,
4853,chunk_583-585.pdf,1,,,"9. कुशालपुरा
10. पाडलिया
11. चेनपुरिया
12. दोतड
13. झन्या
14. बांडीखाली",,,,,,,
4854,chunk_583-585.pdf,1,2 .,,,पाडलिया,"1. पाडलिया
2. आमलिया पठार
3. लखमाखेडी
4. कानपुरिया
5. मूल्याखेडा
6. चेनपुरिया
7. रूपपुरा
8. पिपलिया विरान",,,,,
4855,chunk_583-585.pdf,1,3 .,छरी,"1. छरी
2. पंथोल
3. लिम्बोदी
4. लाम्बाडाबरा",छरी,"1. छरी
2. पंथोल
3. लिम्बोदी",,,,,
4856,chunk_583-585.pdf,1,4 .,,,लाम्बाडाबरा,"1. लाम्बाडाबरा
2. कटारो का खेडा
ए",,,,,
4857,chunk_583-585.pdf,1,5 .,सेमलिया,"1. सेमलिया
2. कुशलपूरा
3. सुरजपुरा
4. कुंडल गणावा
5. कटारो का खेडा ए
6. वखतपूरा
7. माता का बड़ा
8. कल्याणपूरा
9. रेला
10. बालाखेडा
11. गोटामंगरी
12. कटारो की भें
13. कुंडल हिम्मोता
14. कालियाकुंड
15. चुली
16. खाखरी खेडा",सेमलिया,"1. सेमलिया
2. सुरजपुरा
3. वखतपूरा
4. कल्याणपूरा
5. रेला
6. चुली
7. खाखरी खेडा
8. कुंडलगणावा",,,,,
4858,chunk_583-585.pdf,2,6 .,,,कुशलपूरा,"1. कटारो का खेडा
बी
2. रेणदा
3. कुशलपूरा
4. माता का बड़ा
5. बालाखेडा
6. गोटामंगरी
7. कुंडल हिम्मोता
8. कालियाकुंड
9. कटारो की भें",,,,,
4859,chunk_583-585.pdf,2,7 .,सोडलपुर,"1. सोडलपुर
2. बोरखेडा
3. मुंडीखेडा
4. हिम्मतो की भें
5. कटारो का खेडा बी
6. रेणदा",सोडलपुर,"1. सोडलपुर
2. बोरखेडा
3. मुंडीखेडा
4. हिम्मतो की भें",,,,,
4860,chunk_583-585.pdf,2,8 .,केसरपुरा,"1. केसरपुरा
2. सुरपुर
3. ठीकरिया
4. सिदडी मऊडी अ
5. सिदडी मऊडी ब
6. हिम्मोतो की हरवर
7. मोजल
8. राणा की हरवर
9. बोरी
10. जराली",केसरपुरा,"1. केसरपुरा
2. सुरपुर
3. ठीकरिया
4. सिदडी मऊडी अ
5. सिदडी मऊडी ब
6. हिम्मोतो की
हरवर
7. जराली
8. राणा की हरवर",,,,,
4861,chunk_583-585.pdf,2,9 .,जामली,"1. जामली
2. कुंडली
3. वरदा
4. बानघाटी
5. मऊ",जामली,"1. जामली
2. कुंडली
3. वरदा
4. मऊ",,,,,
4862,chunk_586-588.pdf,0,10 .,,,बानघाटी,"1. बानघाटी
2. मोजल
3. बोरी",,,,,
4863,chunk_586-588.pdf,0,11 .,वीरपुर,"1. वीरपुर
2. कुंडला
3. सोमावतो का खेडा
4. बालोरिया
5. नारदा
6. अनोपपूरा
7. पाटडी
8. बरडा
9 . पटेलिया
10. सोनगर
11. भचेडीया
12. सांडनी
13. सेमलिया खुर्द
14. फुलदा
15. पोटलापाल",वीरपुर,"1. वीरपुर
2. सोनगर
3. सोमावतो का
खेडा
4. पोटलापाल
5. कुंडला
6. नारदा
7. अनोपपूरा
8. बरडा
9. भचेडीया
10. बालोरिया
11. पाटडी",,,,,
4864,chunk_586-588.pdf,0,12 .,,,पटेलिया,"1. पटेलिया
2. सांडनी
3. सेमलिया खुर्द",,,,,
4865,chunk_586-588.pdf,0,13 .,सुहागपुरा,"1. सुहागपुरा
2. गोरदा
3. डांगपूरा
4. मोरियानखेडा
5. डोजडा
6. बंजारी
7. मोटामायंगा
8. छायण
9. बोहरानखेडा
10. पनावला
11. छोटामायंगा",सुहागपुरा,"1. सुहागपुरा
2. गोरदा
3. डांगपूरा
4. मोरियानखेडा
5. डोजडा
6. बंजारी
7. बोहरानखेडा
8. फुलदा
9. पनावला
10. मोटामायंगा
11. छोटामायंगा
12. छायण",,,,,
4866,chunk_586-588.pdf,1,14 .,पंडावा,"1. पंडावा
2. मेहँदीखेडा
3. दतियार
4. गामदा
5. गढ़ा
6. खरवानी का माल",पंडावा,"1. पंडावा
2. मेहँदीखेडा",,,,,
4867,chunk_586-588.pdf,1,15 .,,,दतियार,"1. दतियार
2. गामदा
3. गढ़ा",,,,,
4868,chunk_586-588.pdf,1,16 .,मोटा धामनिया,"1. मोटा धामनिया
2. कराडीया
3. छोटाधामनिया
4. मानपुरा
5. जूनी बगडावद
6. भूरीघाटी
7. तलाया
8. अचलपुरिया
9. रूपपुरिया
10. रामपुरिया
11. कन्थारिया
पिपलिया
12. भीमाखेडा
13. आकडीयो का
माल
14. बड़ायला
15. सातसज्जा
16. बगडावत",मोटा धामनिया,"1. मोटा धामनिया
2. कराडीया
3. छोटाधामनिया
4. मानपुरा
5. जूनी बगडावद -
6. बगडावत
7. नीमच
8. तलाया
9. भूरीघाटी
10. अचलपुरिया
11. रूपपुरिया
12. रामपुरिया
13. कन्थारिया
पिपलिया
14. भीमाखेडा
15. आकडीयो का
माल
16 . बड़ायला
17. सातसज्जा",,,,,
4869,chunk_586-588.pdf,2,17 .,रतनपुरिया,"1. रतनपुरिया
2. मालिया
3. भनेज
4. खोड़ियाआम
5. घोटी
6. भनावतो का खेडा
7. चीरो का माल
8. सोनाकोठी
9. डोली
10. धारियाखेडी
11. पिपली पठार
12. छोटी अम्बेली
13. बड़ी अम्बेली
14. घाटावाली खेडी
15. बडमदों का खेडा
16. डिन्डोर खेडा",रतनपुरिया,"1. रतनपुरिया
2. खरवानी का
माल
3. मालिया
4. भनेज
5. खोड़ियाआम
6. घोटी
7. भनावतो का
खेडा
8. चीरो का माल
9. घाटावाली खेडी
10. बडमदों का
खेडा
11. डिन्डोर खेडा
12. छोटी अम्बेली",,,,,
4870,chunk_586-588.pdf,2,18 .,,,धारियाखेड़ी,"1. धारियाखेडी
2. डोली
3. सोनाकोठी
4. पिपली पठार
5. बड़ी अम्बेली
6. खेमपुरिया
7. मदपुरी",,,,,
4871,chunk_586-588.pdf,2,19 .,मोटीखेड़ी,"1. मोटीखेड़ी
2. बिलड़ी
3. सुजानपुरा
4. छोटी पुटवा
5. मोटी पुटवा
6. खिमावतो का खेड़ा
7. नीमच
8. छोटीखेड़ी
9. ओखाजी का माल
10. कूणी
11. आमलिया पठार
12. पठार",मोटीखेड़ी,"1. मोटीखेडी
2. सुजानपुरा
3. छोटी पुटवा
4. मोटी पुटवा
5. छोटीखेड़ी
6. ओखाजी का
माल
7. कूणी
8. पठार
9. बिलडी
10. खिमावतो का
खेड़ा",,,,,
4872,chunk_589-591.pdf,0,20 .,रामपुरिया,"1. रामपुरिया
2. कड़वामोदा
3. चितोड़ी
4. मदपुरी
5. धामनडुगरी
6. खेमपुरिया
7. दातलाकुण्ड
8. महिड़ो का खेड़ा
9. छायनकोटडा",रामपुरिया,"1. रामपुरिया
2. कड़वामोदा
3. चितोडी
4. महिड़ो का खेड़ा
5. छायनकोटडा
6. धामनडुगरी
7. दातलाकुण्ड",,,,,
4873,chunk_589-591.pdf,0,21 .,ठेचला,"1. ठेचला
2. महुवाल №
3 3. लिम्बोदा
4. आमलीखेडा
5. करवी
6. गढ़ा",ठेचला,"1. ठेचला
2. करवी
3. गढ़ा",,,,,
4874,chunk_589-591.pdf,0,22 .,,,महुवाल,"1. लिम्बोदा
2. महुवाल
3. आमलीखेडा",,,,,
4875,chunk_589-591.pdf,0,23 .,परथीपूरा,"1. परथीपूरा
2. पीपलदा
3. खरवाडा
4. बडलीखेडा
5. खडीयावानी",परथीपूरा,"1. परथीपूरा
2. खडीयावानी",,,,,
4876,chunk_589-591.pdf,0,24 .,,,पीपलदा,"1. पीपलदा
2. खरवाडा
3. बडलीखेडा",,,,,
4877,chunk_589-591.pdf,0,25 .,नायन,"1. नायन
2. मांडवी
3. सालिया
4. बावड़ी
5. गोठडा",नायन,"1. नायन
2. मांडवी
3. सालिया",,,,,
4878,chunk_589-591.pdf,0,26 .,,,बावड़ी,"1. बावड़ी
2. गोठडा",,,,,
4879,chunk_589-591.pdf,0,27 .,केलामेला,"1. केलामेला
2. ठेचला
3. नल्दा",केलामेला,1. केलामेला,,,,,
4880,chunk_589-591.pdf,1,,,4. भें,,,,,,,
4881,chunk_589-591.pdf,1,28 .,कूपडा,"1. कूपडा
2. हरो
3. सागबारी
4. आखापुर",कूपडा,"1. कूपडा
2. हरो",,,,,
4882,chunk_589-591.pdf,1,29 .,,,सागबारी,"1. सागबारी
2. ठेचला
3. नल्दा
4. भें
5. आखापुर",,,,,
4883,chunk_589-591.pdf,1,30 .,बोरी अ,"1. बोरी अ
2. धोराजी का पठार
3. बेव
4. लिलिया
5. भूरिया होली
6. रिछडी",बोरी अ,"1. बोरी अ
2. धोराजी का
पठार",,,,,
4884,chunk_589-591.pdf,1,31 .,,,लीलिया,"1. बेव
2. लीलिया
3. भूरिया होली
4. रिछडी",,,,,
4885,chunk_589-591.pdf,1,22,डूंगलवानी,"1. डूंगलवानी
2. झाटियापाडा
3. उम्बाडा
4. काकरवापाड़ा
5. राणपुर",डूंगलवानी,"1. डूंगलवानी
2. झाटियापाडा
3. उम्बाडा",,,,,
4886,chunk_589-591.pdf,1,23,,,काकरवापाडा,"1. काकरवापाडा
2. राणपुर",,,,,
4887,chunk_589-591.pdf,1,,,पंचायत समिति -,प्रतापगढ़,,,,,,
4888,chunk_589-591.pdf,1,क्र.सं.,"वर्तमान ग्रा ० प ०
का नाम","वर्तमान ग्रा ० प ० में
सम्मिलित ग्रामों का
नाम","पुनर्गठित /
पुनर्सीमांकित /
नवसृजित
ग्रा ० प ० का नाम","पुनर्गठित /
पुनर्सीमांकित /
नवसृजित ग्रा ० प ० में
ग्रामों का नाम",,,,,
4889,chunk_589-591.pdf,1,1,2,3,4,5,,,,,
4890,chunk_589-591.pdf,1,1 .,बड़ीलॉक,1. बड़ीलॉक,बड़ीलॉक,1. बड़ीलॉक,,,,,
4891,chunk_589-591.pdf,2,,,"2. सीतामगरी
3. छोटीलॉक
4. खानण
5. ओडवाडा
6. करोली",,"2. छोटीलॉक
3. खानण",,,,,
4892,chunk_589-591.pdf,2,2 .,,,ओड़वाडा,"1. करोली
2. ओड़वाडा
3. सीतामगरी",,,,,
4893,chunk_589-591.pdf,2,3 .,अचलपुर,"1. अचलपुर
2. शाहजी का पठार
3. बड़ी बम्बोरी
4. भंवर सेमला
5. नायाखेडी
6. राजारूंडी
7. डोर
8. सालमगढ़
9. गोपालपुरा",अचलपुर,"1. अचलपुर
2. भंवर सेमला
3. राजारूंडी
4. बड़ी बम्बोरी
5. शाहजी का पठार
6. गोपालपुरा",,,,,
4894,chunk_589-591.pdf,2,4 .,वरमंडल,"1. वरमंडल
2. साकरिया
3. पलथान",वरमंडल,"1. वरमंडल
2. साकरिया",,,,,
4895,chunk_589-591.pdf,2,5 .,अवलेश्वर,"1. अवलेश्वर
2. गोर्धनपुरा
3. रजोरा
4. सेमली",अवलेश्वर,"1. अवलेश्वर
2. गोर्धनपुरा
3. रजोरा",,,,,
4896,chunk_589-591.pdf,2,"6 .
7 .",कुणी,"1. कुणी
2. सेलारपुरा कलां
3. राजपुरिया
4. कंथार
5. मचलानी
6. हथुनिया
7. मोरझर
8. कटकडी
9. मचलाना",कुणी,"1. कुणी
2. सेलारपुरा कलां
3. राजपुरिया
4. कंथार
5. कटकडी
6. मचलानी",,,,,
4897,chunk_589-591.pdf,2,8 .,,,मचलाना,"1. हथुनिया
2. मचलाना
3. रिछावरा
4. मोरझर",,,,,
4898,chunk_592-594.pdf,0,9 .,असावता,"1. असावता
2. भणावदा
3. रामगढ़
4. अरनिया
5. उमरखेडी
6. बजरंगगढ",असावता,"1. असावता
2. भणावदा
3. रामगढ़
4. उमरखेडी",,,,,
4899,chunk_592-594.pdf,0,10 .,,,बजरंगगढ,"1. बजरंगगढ
2. अरनिया
3. सेमली",,,,,
4900,chunk_592-594.pdf,0,11 .,बरोठा,"1. बरोठा
2. ठीकरिया
3. जसवंतपुरा
4. सेकडी
5. टकरावद
6. पाटनिया",बरोठा,"1. बरोठा
2. ठीकरिया
3. जसवंतपुरा
4. सेकड़ी
5. टकरावद
6. पाटनिया
7. बागलिया",,,,,
4901,chunk_592-594.pdf,0,12 .,बसेरा,"1. बसेरा
2. साकरखेड़ी
3. नानणा
4. धनेसरी
5. बडोदिया
6. बागलिया
7. बरखेडी ( गै . आ . )",बसेरा,"1. बसेरा
2. साकरखेड़ी
3. नानणा
4. धनेसरी
5. बडोदिया
6. बरखेडी ( गै . आ . )",,,,,
4902,chunk_592-594.pdf,0,13 .,केरवास,"1. केरवास
2. जोगीखेडा
3. खतोडी
4. सेलाटोंक
5. गणावो का खेडा
6. नाई का पठार
7. बोरवणा
8. झाऊडा
9. जहाजपुर
10. डोडियारखेडा
11. डिन्डोरखेड़ा",केरवास,"1. केरवास
2. जोगीखेडा
3. खतोडी
4. सेलाटोंक
5. गणावो का खेडा
6. नाई का पठार
7. बोरवणा
8. झाऊडा
9. जहाजपुर
10. डिन्डोरखेड़ा",,,,,
4903,chunk_592-594.pdf,0,14.,मनोहरगढ़,"1. मनोहरगढ़
2. बनेडिया खुर्द
3. चतरियाखेड़ी",मनोहरगढ़,"1. मनोहरगढ़
2. बनेडिया खुर्द
3. चतरियाखेडी",,,,,
4904,chunk_592-594.pdf,1,,,"4. टिमरवा
5. मकनपुरा
6. बोमा
7. कानपुरिया
8. आमलीखेडा
9. पानडीया
10. हरमरखेडा
11. डोर का खेडा
12. नानिरेल ( गै . आ . )
13. पठारी ( गै . आ . )
14. चुरायता ( गै . आ . )",,"4. टिमरवा
5. मकनपुरा",,,,,
4905,chunk_592-594.pdf,1,15 .,,,आमलीखेडा,"1. आमलीखेडा
2. डोडियारखेडा
3. डोर का खेडा
4. पानडीया
5. बोमा
6. कानपुरिया
7. पठारी ( गै . आ . )
8. चुरायता ( गै . आ . )
9. हरमरखेडा
10. नानिरेल ( गै . आ . )",,,,,
4906,chunk_592-594.pdf,1,16 .,गंधेर,"1. गंधेर
2. घासखेडा
3. सिधेरिया
4. सोडलपुरिया
5. सेलारपुरा खुर्द
6. अक्षयपुर
7. बरखेडी",गंधेर,"1. गंधेर
2. घासखेडा
3. सोडलपुरिया
4. सेलारपुरा खुर्द",,,,,
4907,chunk_592-594.pdf,1,17 .,,,अक्षयपुर,"1. अक्षयपुर
2. बरखेडी
3. सिधेरिया",,,,,
4908,chunk_592-594.pdf,1,18 .,लोहारिया,"1. लोहारिया
2. रणछोडपूरा
3. अणगोरा
4. खेरमगरी
5. छोटी बम्बोरी
6. करमदीखेडा",लोहारिया,"1. लोहारिया
2. रणछोडपूरा
3. अणगोरा
4. खेरमगरी
5. हिंगोरिया
6. बीया पठार",,,,,
4909,chunk_592-594.pdf,2,,,"7. हिंगोरिया
8. मणावला
9. बीया पठार",,,,,,,
4910,chunk_592-594.pdf,2,19 .,,,करमदीखेडा,"1. करमदीखेडा
2. सालमगढ़
3. गोपालपुरा
4. नायाखेडी
5. छोटी बम्बोरी
6. मणावला
7. डोर",,,,,
4911,chunk_592-594.pdf,2,20 .,सिद्धपुरा,"1. सिद्धपुरा
2. मजेसरीया छोटा
3. गोपालपुरा",सिद्धपुरा,"1. सिद्धपुरा
2. मजेसरीया छोटा",,,,,
4912,chunk_592-594.pdf,2,21 .,पिल्लू,"1. पिल्लू
2. पिल्लूखेडा
3. भाटखेडी
4. छायण
5. कोलवी मंदिर
6. मगरोड़ा
7. तोफाखेडा",पिल्लू,"1. पिल्लू
2. भाटखेड़ी
3. पिल्लूखेडा
4. छायण
5. कोलवी मंदिर
6. तोफाखेडा",,,,,
4913,chunk_592-594.pdf,2,22 .,,,मगरोड़ा,"1. मगरोड़ा
2. साजनपुरिया
3. हाडी जी का
पिपल्या
4. पलथान",,,,,
4914,chunk_592-594.pdf,2,23.,डाबडा,"1. डाबडा
2. अचलपुरिया
साजनपुरिया
4. हाडी जी का पिपल्या
तं
लं
5. गरदोडा
6. नाथूखेड़ी",डाबडा,"1. डाबडा
2. अचलपुरिया
3. नाथूखेड़ी",,,,,
4915,chunk_592-594.pdf,2,24 .,कल्याणपुरा,"1. कल्याणपुरा
2. रिछावरा
3. गरदोडी",कल्याणपुरा,"1. कल्याणपुरा
2. गरदोडी
3. गरदोडा
4 .",,,,,
4916,chunk_592-594.pdf,2,25 .,देवगढ़,1. देवगढ़,देवगढ़,1. देवगढ़,,,,,
4917,chunk_595-597.pdf,0,,,"2. लालपुरा
3. सामली पठार
4. प्यार जी का पठार
5. हथनीकुडी
6. केसरपुरा
7. बारी",,"2. लालपुरा
3. केसरपुरा",,,,,
4918,chunk_595-597.pdf,0,26 .,,,सामली पठार,"1. प्यार जी का पठार
2. सामली पठार
3. राणपुर
4. बारी",,,,,
4919,chunk_595-597.pdf,0,27 .,चिकलाड,"1. चिकलाड
2. आडावेला
3. पूंगातालाब
4. खुंटगढ़
5. राणपुर
6. बोरदी",चिकलाड,"1. चिकलाड
2. बोरदी",,,,,
4920,chunk_595-597.pdf,0,28 .,,,खुंटगढ़,"1. खुंटगढ़
2. आडावेला
3. पूंगातालाब
4. कमलाकूड़ी",,,,,
4921,chunk_595-597.pdf,0,29 .,जोलर,"1. जोलर
2. कोतवाल
3. मगरी
4. धारणी
5. गमेत
6. कमलाकुड़ी
7. कालाखेत",जोलर,"1. जोलर
2. कोतवाल
3. कालाखेत",,,,,
4922,chunk_595-597.pdf,0,30 .,,,मगरी,"1. मगरी
2. धारणी
3. गमेत",,,,,
4923,chunk_595-597.pdf,0,31.,नकोर,"1. नकोर
2. रोहनखेडा
3. जाम्बूखेडा
4. टीला
5. नालवा
6. बिहारा",नकोर,1. नकोर,,,,,
4924,chunk_595-597.pdf,0,32 .,,,टीला,1. टीला,,,,,
4925,chunk_595-597.pdf,1,,,,,"2. नालवा
3. रोहनखेडा",,,,,
4926,chunk_595-597.pdf,1,33 .,,,बिहारा,"1. जाम्बूखेडा
2. बिहारा
3. मजेसरिया
4. हथनीकुड़ी
5. बारी",,,,,
4927,chunk_595-597.pdf,1,34 .,बारावरदा,"1. बारावरदा
2. बुझो का गाव
3. तलाया
4. भेरुघाटी
5. सागामगरी
6. हनुमान चोराहा
7. खेडा नाहरसिंह माता",बारावरदा,"1. बारावरदा
2. बुझो का गाव
3. हनुमान चोराहा",,,,,
4928,chunk_595-597.pdf,1,35 .,,,खेडा नाहरसिंह माता,"1. भेरुघाटी
2. खेडा नाहरसिंह
माता
3. तलाया
4. सागामगरी",,,,,
4929,chunk_595-597.pdf,1,36 .,पाल,"1. पाल
2. खलेल
3. तलाईपाल
4. रीछडीपाल
5. मांडकला
6. रणा पाल
7. बलालिया
8. पाटियापाल",पाल,"1. पाल
2. बलालिया
3. तलाईपाल
4. रीछडीपाल
5. खलेल",,,,,
4930,chunk_595-597.pdf,1,37 .,,,मांडकला,"1. मांडकला
2. रणा पाल
3. पाटियापाल",,,,,
4931,chunk_595-597.pdf,1,38 .,मेरियाखेड़ी,"1. मेरियाखेडी
2. जोड़ामहुडा कुण्डालिया
3. जाखली
पीपलापानी
5. रावलाफला
6. ढ़ीकनिया
A.",मेरियाखेड़ी,"1. मेरियाखेड़ी
2. जोड़ामहुडा
कुण्डालिया
3. जाखली
4. रावलाफला
5. शिकारगाह",,,,,
4932,chunk_595-597.pdf,2,,,"7. पाड़ाखोरा
8. सेवरा
9. शिकारगाह",,"6. सेवरा
7. पीपलापानी",,,,,
4933,chunk_595-597.pdf,2,39 .,,,ढ़ीकनिया,"1. पाड़ाखोरा
2. ढीकनिया
3. नया टापरा",,,,,
4934,chunk_595-597.pdf,2,40 .,खोरिया,"1. खोरिया
2. पदमपुरा
3. आमलीफला
4. नया टापरा
5. गुमानपुरा बड़ा
6. नगपुरा ( गै . आ . )
7. सेमलो का खेडा ( गै . आ . )
8. गुमानपुरा छोटा ( गै .
आ . )
9. पिपलीखेडा नंबर
1 ( गै.आ. )
10. पिपलीखेडा नंबर
2 ( गै.आ. )
11. बम्बोरी
12. झातला
13. चमलावदा
14. कल्याणपुरा खुर्द ( गै .
आ . )
15. वगतपुरा ( गै . आ . )
16. केसरपुरा
17. साबाखेडा प्रथम
18. साबाखेडा दिव्तीय
19. चरपोटा का पठार
20. दलेलपुरा सांगीका
( गै.आ. )
21. तायरी ( लापरी ) ( गै .
आ . )
22. आंबाखेडा
23. उम्मेदपूरा",खोरिया,"1. खोरिया
2. पदमपुरा
3. आमलीफला
4. गुमानपुरा बड़ा
5. नगपुरा ( गै . आ . )
6. सेमलो का खेडा
( गै . आ . )
7. गुमानपुरा छोटा ( गै .
आ . )
8. पिपलीखेडा नंबर
1 ( गै.आ . )
9. पिपलीखेडा नंबर
2 ( गै.आ. )",,,,,
4935,chunk_598-600.pdf,0,,,"24. दलेलपुरा मोटा ( गै .
आ . )",,,,,,,
4936,chunk_598-600.pdf,0,41 .,,,केसरपुरा,"1. केसरपुरा
2. साबाखेडा प्रथम
3. चरपोटा कापठार
4. झातला
5. आंबाखेडा
6. उम्मेदपूरा
7. कुशालपुरा",,,,,
4937,chunk_598-600.pdf,0,42 .,,,बम्बोरी,"1. बम्बोरी
2. चमलावदा
3. घोडावद
4. गोपालपुरा
5. राठोडो का खेडा ( गै .
आ . )
6. वगतपुरा ( गै . आ . )
7. कल्याणपुरा खुर्द
( गै.आ. )
8. साबाखेडा दिव्तीय
( गै.आ. )
9. दलेलपुरा मोटा ( गै .
आ . )
10. तायरी ( लापरी )
( गै . आ . )
11. उमरीखेडा
12. दलेलपुरा सांगीका
( गै.आ. )",,,,,
4938,chunk_598-600.pdf,0,43 .,बरडिया,"1. बरडिया
2. सामंतपुरा
3. खाखरीखेडा नंबर
1 ( गै.आ. )
4. खाखरीखेडा नंबर
2 ( गै.आ. )
5. हरीपुरा ( गै . आ . )
6. भमेरिया
7. उमरीखेडा
8. कुशालपुरा",बरडिया,"1. बरडिया
2. सामंतपुरा
3. खाखरीखेडा नंबर
1 ( गै.आ. )
4. खाखरीखेडा नंबर
2 ( गै.आ. )
5. हरीपुरा ( गै . आ . )",,,,,
4939,chunk_598-600.pdf,1,,,"9. कोलवी
10. काजली
11. खेडा ( काजलीखेडा )
12. कनकपुरा",,,,,,,
4940,chunk_598-600.pdf,1,44 .,,,खेडा ( काजलीखेडा ),"1. खेडा ( काजलीखेडा )
2. काजली
3. कोलवी
4. कनकपुरा
5. भमेरिया",,,,,
4941,chunk_598-600.pdf,1,45 .,रठान्जना,"1. रठान्जना
2. हरिपुरा ( गै . आ . )
3. बरखेडा ( रामप्रद )
4. घोडावद
5. गोपालपुरा
6. राठोडो का खेडा ( गै .
आ . )",रठान्जना,"1. रठान्जना
2. हरिपुरा ( गै . आ . )",,,,,
4942,chunk_598-600.pdf,1,46 .,,,बरखेडा ( रामप्रद ),"1. बरखेडा ( रामप्रद )
2. कनोरा",,,,,
4943,chunk_598-600.pdf,1,47 .,थडा,"1. थडा
2. जसवंतपुरा
3. बिलाखेडा
4. लालपुरा उर्फ
पीपलखेड़ी
5. रंजाल ( गै . आ . )
6. कनोरा",थड़ा,"1. थडा
2. जसवंतपुरा
3. बिलाखेडा
4. लालपुरा उर्फ
पीपलखेडी
5. रंजाल ( गै . आ . )",,,,,
4944,chunk_598-600.pdf,1,48 .,नारायणखेडा,"1. नारायणखेडा
2. कुंडवारूंडी ( गै . आ . )
3. कुडाटापरा
4. पीपलीटापरा
5. बिल्यारूंडी
6. आमलीखोरा
7. खीजनखेडा 1 .
8. हवनियारूंडी
9. पारखंदा
10. कलसिया",नारायणखेडा,"1. नारायणखेडा
2. कुंडवारूंडी ( गै . आ . )
3. कुडाटापरा
4. पीपलीटापरा
5. कलसिया
6. आमलीखोरा
7. खीजनखेडा
8. पारखंदा
9. हवनियारूंडी
10. बिल्यारूंडी",,,,,
4945,chunk_598-600.pdf,2,,,11. खेरियादो,,,,,,,
